n_trig,n_trig_UD,n_trig_LD,trig_E_tot,trig_E_max,trig_E_mean,trig_t_span,E_UD,E_LD,frac_E_UD,E_UD_max,E_LD_max,det_first,det_last,det_mismatch,both_dets,dt_firstUD_firstLD,n_unique_pix,pix_spread_max,pix_spread_rms,Ew_mean_t,earliest_E,event_class,event_id
2,1,1,921.3301391601562,611.0863037109375,460.6650695800781,1696.5175507702243,310.24383544921875,611.0863037109375,0.33673470807328987,310.24383544921875,611.0863037109375,0,1,1,1,-1696.5175507702243,2,25.073484215850417,25.073484215850417,571.2763421998242,611.0863037109375,MISSED_PROTON,5737
4,1,3,598.5553817749023,361.9889221191406,149.6388454437256,29614.051421189593,20.93860626220703,577.6167755126953,0.0349819029278754,20.93860626220703,361.9889221191406,0,0,0,1,-22863.752869590062,4,24.76834491119663,17.295378940485808,7810.232235116882,361.9889221191406,CLEAN,12835
2,1,1,265.14288902282715,237.00904846191406,132.57144451141357,11890.937236363588,28.133840560913086,237.00904846191406,0.10610822211600379,28.133840560913086,237.00904846191406,1,0,1,1,11890.937236363588,2,15.600000000000001,15.6,-1261.7262094435278,28.133840560913086,MISSED_PROTON,4461
2,1,1,520.1251983642578,465.70880126953125,260.0625991821289,23130.689921372013,465.70880126953125,54.41639709472656,0.8953782718740397,465.70880126953125,54.41639709472656,1,0,1,1,23130.689921372013,2,23.4,23.4,2419.972752319673,465.70880126953125,MISSED_PROTON,1252
4,1,3,586.914737701416,317.0119934082031,146.728684425354,20030.5046260288,32.79835891723633,554.1163787841797,0.05588266371651754,32.79835891723633,317.0119934082031,0,0,0,1,-15380.074459326752,4,39.836022453176724,27.668917613271393,4840.376764449373,58.95355224609375,MISSED_PROTON,3332
2,1,1,516.7489471435547,291.6264953613281,258.37447357177734,15456.527263516855,291.6264953613281,225.12245178222656,0.5643485041882693,291.6264953613281,225.12245178222656,0,1,1,1,-15456.527263516855,2,11.914703222909079,11.914703222909079,8722.868041110942,225.12245178222656,MISSED_PROTON,17111
3,1,2,591.3915557861328,416.4830322265625,197.1305185953776,70117.1092242171,20.338470458984375,571.0530853271484,0.03439087058310899,20.338470458984375,416.4830322265625,0,1,1,1,-70117.1092242171,3,18.748858922345114,13.757899812834804,5356.721191418301,154.57005310058594,CLEAN,12538
2,1,1,221.57100677490234,144.03610229492188,110.78550338745117,17454.382370805874,77.53490447998047,144.03610229492188,0.3499325367905624,77.53490447998047,144.03610229492188,0,1,1,1,-17454.382370805874,2,0.0,0.0,6107.85630112857,144.03610229492188,MISSED_PROTON,16904
2,1,1,107.66621780395508,74.8902359008789,53.83310890197754,32002.359432214227,32.77598190307617,74.8902359008789,0.3044221536857233,32.77598190307617,74.8902359008789,0,1,1,1,-32002.359432214227,2,0.0,0.0,9742.227181379276,74.8902359008789,CLEAN,9443
3,2,1,182.1543960571289,108.89514923095703,60.71813201904297,35255.969528916794,73.25924682617188,108.89514923095703,0.4021821510318952,48.87385559082031,108.89514923095703,0,1,1,1,-30689.07875780891,3,31.772546590413555,22.466583149646944,13567.942411102753,108.89514923095703,CLEAN,7834
2,1,1,326.2683639526367,221.3995819091797,163.13418197631836,35.23668470987752,104.86878204345703,221.3995819091797,0.32141878781321404,104.86878204345703,221.3995819091797,0,1,1,1,-35.23668470987752,2,0.0,0.0,11.325732486005247,221.3995819091797,MISSED_PROTON,15305
2,1,1,146.1136531829834,131.99400329589844,73.0568265914917,15849.05865339632,14.119649887084961,131.99400329589844,0.09663470578894098,14.119649887084961,131.99400329589844,0,1,1,1,-15849.05865339632,2,0.0,0.0,1531.5691200026224,131.99400329589844,CLEAN,5812
2,1,1,742.0809936523438,532.7730102539062,371.0404968261719,14001.610655514263,532.7730102539062,209.3079833984375,0.7179445570108539,532.7730102539062,209.3079833984375,1,0,1,1,14001.610655514263,2,27.019994448556055,27.01999444855605,3949.2304960026236,532.7730102539062,MISSED_PROTON,11765
2,1,1,390.2398147583008,279.123779296875,195.1199073791504,34.23356672931381,111.11603546142578,279.123779296875,0.2847378234080156,111.11603546142578,279.123779296875,0,1,1,1,-34.23356672931381,2,0.0,0.0,9.747591277997875,279.123779296875,MISSED_PROTON,6835
2,1,1,482.7402286529541,457.2792663574219,241.37011432647705,20181.083039505364,25.460962295532227,457.2792663574219,0.052742574130560646,25.460962295532227,457.2792663574219,0,1,1,1,-20181.083039505364,2,0.0,0.0,1064.4022682461118,457.2792663574219,CLEAN,6566
3,1,2,2377.9541931152344,1946.732421875,792.6513977050781,31979.97945726308,338.8420715332031,2039.1121215820312,0.1424931029009031,338.8420715332031,1946.732421875,0,0,0,1,-8855.8701458464,3,47.18362527743191,33.56586591527503,27442.58255046876,92.37969970703125,MISSED_PROTON,10312
2,1,1,428.7415351867676,366.2850036621094,214.3707675933838,15613.274922756687,62.4565315246582,366.2850036621094,0.1456740865973039,62.4565315246582,366.2850036621094,0,1,1,1,-15613.274922756687,2,11.914693773761037,11.914693773761037,2274.449563165171,366.2850036621094,MISSED_PROTON,16464
3,1,2,541.8417854309082,375.1295166015625,180.6139284769694,37232.053710254266,10.119251251220703,531.7225341796875,0.01867565684911733,10.119251251220703,375.1295166015625,0,0,0,1,-20795.727681999037,3,48.316171743538526,34.36198958009012,11148.488353812874,375.1295166015625,CLEAN,1766
2,1,1,433.6505889892578,249.85595703125,216.8252944946289,27.924288043976453,249.85595703125,183.7946319580078,0.5761688404796317,249.85595703125,183.7946319580078,0,1,1,1,-27.924288043976453,2,4.503324074780764,4.503324074780762,16.089104663517155,183.7946319580078,MISSED_PROTON,15468
3,1,2,933.9599876403809,494.77886962890625,311.31999588012695,19395.86070899188,16.141719818115234,917.8182678222656,0.01728309566975857,16.141719818115234,494.77886962890625,0,1,1,1,-19395.86070899188,3,37.49774274687893,26.514908175506765,4949.762600594174,423.0393981933594,CLEAN,14880
2,1,1,164.10771942138672,145.6762237548828,82.05385971069336,15814.019184440547,18.431495666503906,145.6762237548828,0.11231339836718181,18.431495666503906,145.6762237548828,0,1,1,1,-15814.019184440547,2,0.0,0.0,1776.1262364483266,145.6762237548828,CLEAN,15697
2,1,1,320.98813247680664,303.43695068359375,160.49406623840332,27798.724096534905,17.55118179321289,303.43695068359375,0.05467860028900312,17.55118179321289,303.43695068359375,0,1,1,1,-27798.724096534905,2,4.503324074780762,4.503324074780761,1519.9953234187115,303.43695068359375,CLEAN,12651
4,1,3,762.6040554046631,445.2122497558594,190.65101385116577,37239.73613146881,17.34464454650879,745.2594108581543,0.02274397103396617,17.34464454650879,445.2122497558594,0,1,1,1,-37239.73613146881,4,40.5924855337244,23.72277202219157,2637.3431921119904,445.2122497558594,BS_SAME_DET,9420
2,1,1,382.6489734649658,360.7376403808594,191.3244867324829,36602.01648393389,21.911333084106445,360.7376403808594,0.057262228840429856,21.911333084106445,360.7376403808594,0,1,1,1,-36602.01648393389,2,4.503324074780762,4.503324074780761,2095.9130439242085,360.7376403808594,CLEAN,17005
2,1,1,268.4038887023926,229.2190399169922,134.2019443511963,32882.1925608379,39.18484878540039,229.2190399169922,0.14599210531129347,39.18484878540039,229.2190399169922,0,1,1,1,-32882.1925608379,2,4.50334907485529,4.50334907485529,4800.540519208078,229.2190399169922,CLEAN,3277
4,1,3,1421.6929473876953,960.2255859375,355.4232368469238,29318.59505530646,137.0865020751953,1284.6064453125,0.09642483092223701,137.0865020751953,960.2255859375,0,0,0,1,-23021.559912312718,4,47.01618953852491,31.20001710203858,7324.510735504277,107.91545104980469,MISSED_PROTON,4534
2,1,1,508.27130699157715,478.87835693359375,254.13565349578857,28718.9199699638,29.3929500579834,478.87835693359375,0.05782925310491801,29.3929500579834,478.87835693359375,0,1,1,1,-28718.9199699638,2,20.636865677713754,20.636865677713754,1660.7936918429211,478.87835693359375,MISSED_PROTON,3920
2,1,1,406.4304428100586,387.82586669921875,203.2152214050293,29821.560496192036,18.604576110839844,387.82586669921875,0.04577554767356469,18.604576110839844,387.82586669921875,0,1,1,1,-29821.560496192036,2,0.0,0.0,1365.098264193532,387.82586669921875,CLEAN,17067
2,1,1,1080.1232719421387,1065.1976318359375,540.0616359710693,7430.119031741952,14.925640106201172,1065.1976318359375,0.013818459886864401,14.925640106201172,1065.1976318359375,1,0,1,1,7430.119031741952,2,15.600003205127877,15.600003205127877,7327.446229947199,14.925640106201172,MISSED_ELECTRON,1993
4,2,2,486.3050956726074,251.63970947265625,121.57627391815186,39143.980725654365,339.6114501953125,146.69364547729492,0.6983505894084797,251.63970947265625,83.78174591064453,0,0,0,1,-27.148225988182357,4,17.872049581679214,15.104637326000253,7374.754242750329,83.78174591064453,MISSED_PROTON,16434
4,1,3,335.1975955963135,123.75553131103516,83.79939889907837,35562.84582771805,71.65785217285156,263.5397434234619,0.21377794206838774,71.65785217285156,123.75553131103516,0,0,0,1,-32223.78141509263,4,25.37498843787914,18.70374734291233,18848.048401482392,123.75553131103516,MISSED_PROTON,18361
4,1,3,775.5470066070557,426.0561218261719,193.88675165176392,71721.6572583252,16.342336654663086,759.2046699523926,0.0210720130636043,16.342336654663086,426.0561218261719,0,1,1,1,-71721.6572583252,4,37.878866900159515,27.485075926673368,11338.680381411265,271.1637878417969,CLEAN,6962
4,2,2,1335.0614757537842,444.9214782714844,333.76536893844604,43803.538195638146,463.6065502166748,871.4549255371094,0.34725483330639856,444.9214782714844,438.9519958496094,1,1,0,1,3681.7071822151397,4,47.2850146862156,28.03303754031794,9363.497555884749,444.9214782714844,CLEAN,78
2,1,1,233.6854248046875,216.3068084716797,116.84271240234375,41047.86224333736,17.378616333007812,216.3068084716797,0.07436756634493884,17.378616333007812,216.3068084716797,0,1,1,1,-41047.86224333736,2,0.0,0.0,3052.629618699301,216.3068084716797,CLEAN,14311
3,2,1,253.7019920349121,112.6068115234375,84.56733067830403,33372.36194261598,141.0951805114746,112.6068115234375,0.5561453395764366,109.59947967529297,112.6068115234375,0,1,1,1,-34.55735424071216,2,4.503324074780762,4.503324074780761,4157.923189818634,112.6068115234375,BS_CROSS_DET,12741
3,1,2,2658.9816665649414,1936.663330078125,886.3272221883138,25972.974199643013,119.71915435791016,2539.2625122070312,0.045024437687293924,119.71915435791016,1936.663330078125,0,1,1,1,-25972.974199643013,3,47.183603474512196,33.966251413523196,18907.064912253667,602.5991821289062,MISSED_PROTON,11704
3,1,2,625.539192199707,488.9147033691406,208.513064066569,31643.65363840288,32.486724853515625,593.0524673461914,0.0519339559513068,32.486724853515625,488.9147033691406,0,0,0,1,-17138.578336864924,3,48.03555679743912,33.96626794954076,25622.413448762378,104.13776397705078,CLEAN,15610
2,1,1,753.2479248046875,572.8690185546875,376.62396240234375,33896.021256846434,180.37890625,572.8690185546875,0.23946817549715935,180.37890625,572.8690185546875,0,1,1,1,-33896.021256846434,2,4.503324074780764,4.503324074780762,8117.018366989946,572.8690185546875,MISSED_PROTON,6511
3,2,1,822.2873268127441,549.8851928710938,274.09577560424805,23049.648653470707,272.4021339416504,549.8851928710938,0.3312736619661941,217.33453369140625,549.8851928710938,0,1,1,1,-16059.028324920579,3,36.40000976800846,26.00000313106819,5788.086615586933,549.8851928710938,MISSED_PROTON,12921
2,1,1,137.7906036376953,105.76144409179688,68.89530181884766,41112.3570230435,32.02915954589844,105.76144409179688,0.232448067577347,32.02915954589844,105.76144409179688,0,1,1,1,-41112.3570230435,2,0.0,0.0,9556.487943556433,105.76144409179688,CLEAN,13704
4,1,3,576.7843589782715,323.924560546875,144.19608974456787,36582.04806174109,116.20587921142578,460.5784797668457,0.20147196678022863,116.20587921142578,323.924560546875,0,0,0,1,-33.20979033858087,4,18.01333379903967,11.030866541975522,10148.259838458791,46.10379409790039,MISSED_PROTON,10683
4,2,2,434.89056396484375,142.90802001953125,108.72264099121094,30819.794547205493,218.6275634765625,216.26300048828125,0.5027185724228227,142.90802001953125,108.93704223632812,0,0,0,1,-17559.074981528087,4,32.473999646726995,30.209268439783095,18198.05528312618,108.93704223632812,MISSED_PROTON,6597
3,1,2,652.712682723999,455.3484802246094,217.570894241333,17338.027939069638,25.9532527923584,626.7594299316406,0.039762139574255506,25.9532527923584,455.3484802246094,0,1,1,1,-17338.027939069638,3,32.473981030990196,23.255103299753845,882.0314970102535,455.3484802246094,CLEAN,2713
3,1,2,486.7000675201416,300.8123779296875,162.2333558400472,27618.30737571636,17.93967628479004,468.76039123535156,0.03685981877133728,17.93967628479004,300.8123779296875,0,1,1,1,-27618.30737571636,3,39.7156706391962,28.322912185052974,-7284.4270032680315,300.8123779296875,CLEAN,7783
3,1,2,1023.8435468673706,555.5260620117188,341.28118228912354,47741.47707041393,10.19758129119873,1013.6459655761719,0.00996009724571691,10.19758129119873,555.5260620117188,0,1,1,1,-47741.47707041393,2,4.503324074780762,4.503324074780761,1205.5841317936888,458.1199035644531,CLEAN,18351
2,1,1,415.20814514160156,258.7016296386719,207.60407257080078,8275.312157282493,156.5065155029297,258.7016296386719,0.3769350802344089,156.5065155029297,258.7016296386719,0,1,1,1,-8275.312157282493,2,23.829396996619533,23.829396996619533,3119.255451970056,258.7016296386719,MISSED_PROTON,3014
3,2,1,361.7483596801758,181.51797485351562,120.5827865600586,29288.889827234427,253.87708282470703,107.87127685546875,0.7018057609139168,181.51797485351562,107.87127685546875,1,0,1,1,29288.889827234427,3,28.639335091288537,26.344369871041177,12441.678194836031,72.3591079711914,MISSED_PROTON,1169
2,1,1,115.34846115112305,90.79251861572266,57.67423057556152,36994.6793149919,24.55594253540039,90.79251861572266,0.21288487328173872,24.55594253540039,90.79251861572266,0,1,1,1,-36994.6793149919,2,0.0,0.0,7875.607618070611,90.79251861572266,CLEAN,4599
3,1,2,656.4837837219238,396.2189636230469,218.82792790730795,34880.63621642243,47.708683013916016,608.7751007080078,0.07267305636010145,47.708683013916016,396.2189636230469,0,0,0,1,-6363.84826097687,3,29.568446537107388,23.63951209258676,11756.123005666264,396.2189636230469,MISSED_PROTON,16582
5,1,4,421.15045833587646,191.57745361328125,84.23009166717529,48856.07643805161,13.607882499694824,407.54257583618164,0.03231121379628714,13.607882499694824,191.57745361328125,0,0,0,1,-43455.79983425791,5,35.9816242134843,26.474085568600852,13224.135493229134,65.02391815185547,CLEAN,7704
2,1,1,667.7824783325195,545.2728271484375,333.89123916625977,32931.96001322628,122.50965118408203,545.2728271484375,0.18345742088051442,122.50965118408203,545.2728271484375,0,1,1,1,-32931.96001322628,2,16.236985893015984,16.23698589301598,6041.612448566724,545.2728271484375,MISSED_PROTON,14209
2,1,1,550.8456649780273,509.7854919433594,275.4228324890137,52.41373057700634,509.7854919433594,41.06017303466797,0.9254597509879544,509.7854919433594,41.06017303466797,1,0,1,1,52.41373057700634,2,0.0,0.0,3.906932528860317,509.7854919433594,MISSED_PROTON,13410
3,1,2,449.1576519012451,322.1262512207031,149.71921730041504,18949.34585780371,12.444356918334961,436.71329498291016,0.027705988900910593,12.444356918334961,322.1262512207031,0,1,1,1,-18949.34585780371,3,6.0044320997076825,4.245774654877482,525.0105538613612,114.58704376220703,CLEAN,18524
4,3,1,163.9265947341919,54.41278839111328,40.981648683547974,18711.66625396383,121.1699914932251,42.7566032409668,0.7391722599356321,54.41278839111328,42.7566032409668,0,1,1,1,-37.027675998798195,3,6.004432099707681,4.245774654877482,1507.6211023235535,42.7566032409668,BS_CROSS_DET,7083
6,1,5,1291.086784362793,395.9480895996094,215.18113072713217,41101.785783626154,41.1401252746582,1249.9466590881348,0.03186472495337533,41.1401252746582,395.9480895996094,0,0,0,1,-10523.880724867098,5,35.4363894887727,21.914158992669556,11920.982712807063,345.1889343261719,MISSED_PROTON,4739
4,2,2,741.0171012878418,365.5076904296875,185.25427532196045,30287.943649723344,246.40958786010742,494.6075134277344,0.33252888149526216,218.71221923828125,365.5076904296875,1,1,0,1,6931.993271737291,4,28.12332196328565,16.84994045573678,-1172.9990919840227,218.71221923828125,CLEAN,1469
2,1,1,653.8289337158203,434.0177307128906,326.91446685791016,10787.162766926027,434.0177307128906,219.8112030029297,0.6638093059698269,434.0177307128906,219.8112030029297,0,1,1,1,-10787.162766926027,2,25.073515144919348,25.073515144919348,-3626.5437372293036,219.8112030029297,MISSED_PROTON,18000
2,1,1,167.44458770751953,150.72828674316406,83.72229385375977,53.477024582061766,16.71630096435547,150.72828674316406,0.0998318380618807,16.71630096435547,150.72828674316406,0,1,1,1,-53.477024582061766,2,0.0,0.0,5.338709658107604,150.72828674316406,BS_LOST,4561
2,1,1,635.8830814361572,611.2269897460938,317.9415407180786,26692.100218854295,24.656091690063477,611.2269897460938,0.03877456785668381,24.656091690063477,611.2269897460938,0,1,1,1,-26692.100218854295,2,0.0,0.0,1034.9746511733708,611.2269897460938,CLEAN,7854
2,1,1,369.5393981933594,216.35629272460938,184.7696990966797,28.762832044975614,216.35629272460938,153.18310546875,0.585475577928506,216.35629272460938,153.18310546875,0,1,1,1,-28.762832044975614,2,4.50334907485529,4.50334907485529,16.83993571439265,153.18310546875,MISSED_PROTON,13341
3,2,1,1115.7430820465088,993.5380859375,371.9143606821696,24310.10453013481,1008.5837879180908,107.15929412841797,0.903957016760646,993.5380859375,107.15929412841797,0,1,1,1,-23625.196276787294,3,21.015551503298166,15.308390182365864,21365.397877161777,107.15929412841797,CLEAN,6966
2,1,1,426.90562438964844,279.3405456542969,213.45281219482422,6498.539599651426,147.56507873535156,279.3405456542969,0.34566206277166517,147.56507873535156,279.3405456542969,1,0,1,1,6498.539599651426,2,11.914686073182962,11.914686073182962,4252.240996632563,147.56507873535156,MISSED_PROTON,12571
3,1,2,682.6253871917725,494.5395202636719,227.54179573059082,26465.970314569146,22.769399642944336,659.8559875488281,0.03335562970579593,22.769399642944336,494.5395202636719,0,0,0,1,-22098.269977956348,3,10.824649214537057,8.4915615310469,19910.822038335686,165.31646728515625,CLEAN,3830
3,1,2,270.22985458374023,131.79776000976562,90.07661819458008,42705.63560586447,35.12126541137695,235.10858917236328,0.1299681171996242,35.12126541137695,131.79776000976562,0,0,0,1,-13826.329958201955,3,37.497738598480844,34.492901685225995,4297.325683137318,131.79776000976562,MISSED_PROTON,9181
3,2,1,339.86732482910156,294.0624694824219,113.28910827636719,2324.5979943042103,301.3264503479004,38.54087448120117,0.8866002358403209,294.0624694824219,38.54087448120117,1,0,1,1,2324.5979943042103,3,25.651006295097098,18.506941109636553,263.6090834943773,7.263980865478516,MISSED_ELECTRON,1942
2,1,1,369.89610290527344,261.6569519042969,184.94805145263672,2426.782966963702,108.23915100097656,261.6569519042969,0.2926204146267945,108.23915100097656,261.6569519042969,1,0,1,1,2426.782966963702,2,25.073465753461367,25.073465753461367,-710.1262380021611,108.23915100097656,MISSED_PROTON,4620
3,1,2,1222.3306884765625,575.61865234375,407.4435628255208,40217.41215102719,176.53140258789062,1045.7992858886719,0.14442196719114406,176.53140258789062,575.61865234375,0,1,1,1,-40217.41215102719,3,30.469215748376445,23.639518832713627,12224.89960145163,470.1806335449219,MISSED_PROTON,18627
2,1,1,2166.5753479003906,1662.690185546875,1083.2876739501953,3047.622822764804,1662.690185546875,503.8851623535156,0.7674278151268423,1662.690185546875,503.8851623535156,1,0,1,1,3047.622822764804,2,7.800000000000001,7.800000000000001,-2338.8305242050933,1662.690185546875,MISSED_PROTON,3274
2,1,1,311.0414123535156,256.4341735839844,155.5207061767578,12226.157218497536,256.4341735839844,54.60723876953125,0.8244374009353226,256.4341735839844,54.60723876953125,0,1,1,1,-12226.157218497536,2,15.600003205127877,15.600003205127875,-2146.455937852794,54.60723876953125,MISSED_PROTON,12950
3,1,2,238.74349212646484,159.58981323242188,79.58116404215495,85.89226310451329,15.443885803222656,223.2996063232422,0.06468819596155473,15.443885803222656,159.58981323242188,0,0,0,1,-41.41128565919709,3,6.004466666666667,4.245799097408585,25.59956471583597,159.58981323242188,BS_CROSS_DET,13776
